Wall time,Step,Value
1738693162.9674478,998,-0.565961480140686
1738693188.321839,999,-0.5740092992782593
1738693239.4122257,1001,-0.5415656566619873
1738693264.8334293,1002,-0.5630063414573669
1738693290.1894498,1003,-0.5537248849868774
1738693315.7452662,1004,-0.5596423149108887
1738693341.0607255,1005,-0.5360510349273682
1738693366.4536533,1006,-0.5353835225105286
1738693493.8215573,1011,-0.5468130111694336
1738693544.86191,1013,-0.555108904838562
1738693595.9685585,1015,-0.5759741067886353
1738693621.3234174,1016,-0.5475279092788696
1738693646.7721927,1017,-0.584479570388794
1738693774.3264518,1022,-0.5754048824310303
1738693875.682185,1026,-0.5504448413848877
1738693926.7283401,1028,-0.5495809316635132
1738693952.209563,1029,-0.5529157519340515
1738694104.9031024,1035,-0.5339623689651489
1738694130.329339,1036,-0.5486962199211121
1738694155.8091984,1037,-0.5610979199409485
1738694181.2060564,1038,-0.5551320314407349
1738694206.7583134,1039,-0.5565323233604431
1738694308.8018486,1043,-0.5796166658401489
1738694359.5342329,1045,-0.5511217713356018
1738694384.9036114,1046,-0.5659012198448181
1738694537.4667466,1052,-0.5680434703826904
1738694562.8218467,1053,-0.5615339875221252
1738694639.0625834,1056,-0.5407307744026184
1738694689.920266,1058,-0.5267318487167358
1738694715.32232,1059,-0.5324258208274841
1738694740.7095718,1060,-0.5564870238304138
1738694791.5848114,1062,-0.5296059846878052
1738694867.6658757,1065,-0.5296471118927002
1738694893.183484,1066,-0.5617459416389465
1738694918.6194224,1067,-0.552596926689148
1738694969.4245424,1069,-0.5510494709014893
1738694994.8287091,1070,-0.5367144346237183
1738695020.2727842,1071,-0.559899628162384
1738695045.6902273,1072,-0.5639898180961609
1738695071.105204,1073,-0.5299999117851257
1738695096.4750054,1074,-0.5512983202934265
1738695172.1723888,1077,-0.5206431746482849
1738695197.4537585,1078,-0.5459527373313904
1738695248.1789608,1080,-0.5439104437828064
1738695273.4993796,1081,-0.5108425617218018
1738695298.9472024,1082,-0.5479720830917358
1738695375.1690722,1085,-0.5359258055686951
1738695400.4025795,1086,-0.5461785197257996
1738695425.713107,1087,-0.555264949798584
1738695526.9125662,1091,-0.5520225763320923
1738695552.302585,1092,-0.5302753448486328
1738695577.5817106,1093,-0.5435665845870972
1738695704.203939,1098,-0.5484840869903564
1738695755.0374994,1100,-0.540328323841095
1738695805.6356027,1102,-0.5164830088615417
1738695830.7877042,1103,-0.5368028283119202
1738695855.9797904,1104,-0.5121476650238037
1738695932.198746,1107,-0.5149492621421814
1738695957.5633392,1108,-0.539522111415863
1738695983.0228174,1109,-0.5473747849464417
1738696008.285375,1110,-0.549789547920227
1738696033.7274358,1111,-0.5254771709442139
1738696059.0571175,1112,-0.5237422585487366
1738696084.492268,1113,-0.522171139717102
1738696109.743528,1114,-0.5432717204093933
1738696160.627448,1116,-0.5297431945800781
1738696236.8840506,1119,-0.5047016739845276
1738696287.5432413,1121,-0.5237483978271484
1738696312.7338803,1122,-0.5101694464683533
1738696388.871898,1125,-0.5136079788208008
1738696414.1745226,1126,-0.5176363587379456
1738696464.402023,1128,-0.5154182314872742
1738696489.7449114,1129,-0.5557621717453003
1738696515.0155158,1130,-0.5242221355438232
1738696540.3525865,1131,-0.5491650104522705
1738696565.5514233,1132,-0.5505749583244324
1738696616.0938504,1134,-0.5433026552200317
1738696641.3753889,1135,-0.5113247036933899
1738696666.7009852,1136,-0.5415518283843994
1738696742.751092,1139,-0.5254992842674255
1738696818.8903031,1142,-0.5303429365158081
1738696895.2824752,1145,-0.552872359752655
1738696920.682889,1146,-0.5482685565948486
1738696971.269114,1148,-0.5248408317565918
1738696996.5720356,1149,-0.5537782907485962
1738697021.857199,1150,-0.5277953147888184
1738697047.3378267,1151,-0.5136417746543884
1738697072.6381488,1152,-0.5384578108787537
1738697097.8838613,1153,-0.5459867119789124
1738697148.6870413,1155,-0.5757986903190613
1738697275.2970273,1160,-0.550377607345581
1738697325.993032,1162,-0.5293601751327515
1738697376.5660152,1164,-0.523821234703064
1738697427.129786,1166,-0.5387212634086609
1738697452.5166008,1167,-0.5317279696464539
1738697604.280248,1173,-0.5268377661705017
1738697629.5318177,1174,-0.5411489009857178
1738697679.9393115,1176,-0.5463753938674927
1738697705.12322,1177,-0.5404658913612366
1738697730.249592,1178,-0.5282649993896484
1738697831.4843462,1182,-0.5341418981552124
1738697882.0521722,1184,-0.5364271998405457
1738697932.6656065,1186,-0.5546362400054932
1738697983.259427,1188,-0.5606721639633179
1738698008.5285885,1189,-0.5293114185333252
1738698033.7203789,1190,-0.5369369983673096
1738698109.5483234,1193,-0.5493721961975098
1738698134.7903748,1194,-0.5420986413955688
1738698160.2794783,1195,-0.5535283088684082
1738698210.8398216,1197,-0.5546441078186035
1738698236.0818174,1198,-0.5350139141082764
1738698311.8963606,1201,-0.5080116987228394
1738698337.1477487,1202,-0.5310767889022827
1738698412.7587178,1205,-0.5663952827453613
1738698438.0929577,1206,-0.5414447784423828
1738698463.2437367,1207,-0.5206351280212402
1738698513.8099048,1209,-0.5430366396903992
1738698614.7420244,1213,-0.5359587073326111
1738698640.0584366,1214,-0.5170108079910278
1738698665.2773924,1215,-0.5168581008911133
1738698715.6548307,1217,-0.5315495729446411
1738698740.8298242,1218,-0.5213153958320618
1738698866.9225485,1223,-0.5459119081497192
1738698917.6352713,1225,-0.5269824266433716
1738698993.3633933,1228,-0.5275139212608337
1738699018.405179,1229,-0.5077181458473206
1738699094.421062,1232,-0.5265259742736816
1738699119.558169,1233,-0.5030393600463867
1738699245.699094,1238,-0.5571675300598145
1738699295.9382114,1240,-0.5128915309906006
1738699321.2479146,1241,-0.508755087852478
1738699346.3445237,1242,-0.5178017616271973
1738699371.6413972,1243,-0.518294095993042
1738699396.6628883,1244,-0.5279306173324585
1738699421.811793,1245,-0.5149574279785156
1738699447.0968285,1246,-0.5227341055870056
1738699522.7731447,1249,-0.5320587158203125
1738699547.9626143,1250,-0.5268028974533081
1738699573.1983833,1251,-0.511347234249115
1738699598.4295423,1252,-0.5326937437057495
1738699648.8869028,1254,-0.49387896060943604
1738699699.1890237,1256,-0.5303403735160828
1738699724.4885533,1257,-0.5227047204971313
1738699800.3166692,1260,-0.5143563747406006
1738699825.3689845,1261,-0.5315178632736206
1738699901.1855366,1264,-0.5319938659667969
1738699976.709056,1267,-0.49596303701400757
1738700078.0752475,1271,-0.5152771472930908
1738700203.8325372,1276,-0.5371271967887878
1738700229.155908,1277,-0.5323492884635925
1738700254.314916,1278,-0.5662242770195007
1738700355.1374116,1282,-0.5182443857192993
1738700430.474605,1285,-0.5142068862915039
1738700556.3155062,1290,-0.5005933046340942
1738700631.596396,1293,-0.5189522504806519
1738700707.0684187,1296,-0.5113212466239929
1738700757.6777096,1298,-0.5190607309341431
1738700782.7124465,1299,-0.520578920841217
1738700858.1802287,1302,-0.5094377994537354
1738700958.5004082,1306,-0.5189299583435059
1738701058.6952634,1310,-0.5175246596336365
1738701159.1834471,1314,-0.5405940413475037
1738701184.2645798,1315,-0.4969109296798706
1738701309.702978,1320,-0.5245321989059448
1738701359.9898262,1322,-0.534482479095459
1738701385.0756402,1323,-0.5110506415367126
1738701435.313801,1325,-0.5442613363265991
1738701460.4778674,1326,-0.5493512153625488
1738701510.7481217,1328,-0.5425697565078735
1738701686.4708295,1335,-0.5232999324798584
1738701912.341557,1344,-0.546276330947876
1738701937.5271866,1345,-0.5089367628097534
1738701987.622823,1347,-0.5055431127548218
1738702012.7115273,1348,-0.5268887281417847
1738702087.670089,1351,-0.5304707884788513
1738702112.786287,1352,-0.5275734663009644
1738702162.8261063,1354,-0.5009446740150452
1738702263.0057566,1358,-0.5206977128982544
1738702312.9825828,1360,-0.5463931560516357
1738702413.3704786,1364,-0.518723726272583
1738702438.551328,1365,-0.5341253280639648
1738702463.4783535,1366,-0.4999265670776367
1738702488.5888991,1367,-0.5059936046600342
1738702513.6945593,1368,-0.5109536051750183
1738702613.9189274,1372,-0.5371121764183044
1738702638.9544325,1373,-0.518735945224762
1738702689.063208,1375,-0.543327808380127
1738702714.1565232,1376,-0.5301986336708069
1738702814.4144957,1380,-0.4819187521934509
1738702939.6680984,1385,-0.5211583971977234
1738702964.5916677,1386,-0.5209516286849976
1738703064.759942,1390,-0.5271352529525757
1738703139.9950886,1393,-0.5117818117141724
1738703215.049505,1396,-0.5123133659362793
1738703240.1628308,1397,-0.5106156468391418
1738703290.4417524,1399,-0.5261533856391907
1738703315.4460208,1400,-0.5095113515853882
1738703390.5435262,1403,-0.5177447199821472
1738703440.600725,1405,-0.5187948942184448
1738703641.2221427,1413,-0.5354999303817749
1738703716.4841456,1416,-0.5106736421585083
1738703741.5339727,1417,-0.5224699974060059
1738703791.4840145,1419,-0.5268139839172363
1738703841.3932242,1421,-0.48957180976867676
1738703866.306102,1422,-0.5218623280525208
1738704092.2672873,1431,-0.5002323389053345
1738704117.2897415,1432,-0.5037615299224854
1738704217.1492178,1436,-0.5086350440979004
1738704267.4115572,1438,-0.5097296237945557
1738704292.453869,1439,-0.5169275999069214
1738704317.4676144,1440,-0.5174787640571594
1738704342.46185,1441,-0.49432480335235596
1738704417.4214234,1444,-0.49743732810020447
1738704467.5389712,1446,-0.48162540793418884
1738704492.5533223,1447,-0.5104788541793823
1738704517.4770298,1448,-0.4841412305831909
1738704542.4479833,1449,-0.48301443457603455
1738704567.3952966,1450,-0.49969443678855896
1738704592.4239318,1451,-0.5015350580215454
1738704617.438331,1452,-0.47835034132003784
1738704667.7152948,1454,-0.5033746957778931
1738704692.7249835,1455,-0.4926183223724365
1738704717.702373,1456,-0.5005220770835876
1738704742.7031622,1457,-0.48850685358047485
1738704767.6821241,1458,-0.5223974585533142
1738704792.5638366,1459,-0.5119912624359131
1738704817.5826817,1460,-0.4971335828304291
1738704842.5665033,1461,-0.4986199736595154
1738704892.5145042,1463,-0.4998043179512024
1738705067.8231752,1470,-0.49586567282676697
1738705143.191564,1473,-0.49584540724754333
1738705168.2019377,1474,-0.4893244206905365
1738705218.7904522,1476,-0.49825578927993774
1738705243.9300365,1477,-0.5124810934066772
1738705344.2061863,1481,-0.4925963878631592
1738705369.149736,1482,-0.49177834391593933
1738705394.1834671,1483,-0.49097293615341187
1738705494.0945055,1487,-0.5026193261146545
1738705519.2078984,1488,-0.5149101614952087
1738705544.2207155,1489,-0.4994938373565674
1738705569.2493043,1490,-0.4827076196670532
1738705594.3820066,1491,-0.4837896525859833
1738705644.3157775,1493,-0.4950191378593445
1738705669.2987192,1494,-0.45817816257476807
1738705769.4967446,1498,-0.4890373647212982
1738705794.59531,1499,-0.493219256401062
1738705819.6034966,1500,-0.5064523220062256
